,edad,clase_trabajo,peso_final,educacion,num_educacion,estado_civil,ocupacion,relacion,raza,ganancia_capital,perdida_capital,horas_por_semana,pais,sexo,salario
417,34,2,243867,2,7,6,7,2,3,0,0,40,39,True,False
418,34,7,240283,12,9,1,14,5,5,0,0,40,39,False,False
419,20,4,61777,16,10,3,12,1,5,0,0,30,39,True,False
420,17,4,175024,2,7,5,6,4,5,2176,0,18,39,True,False
421,32,7,92003,10,13,3,4,6,5,0,0,40,39,False,True
422,29,4,188401,12,9,1,5,2,5,0,0,40,39,True,False
423,33,4,228528,1,6,5,3,5,5,0,0,35,39,False,False
424,25,4,133373,12,9,3,14,1,5,0,0,60,39,True,False
425,36,1,255191,13,14,5,10,2,5,0,1408,40,39,True,False
426,23,4,204653,12,9,5,6,2,5,0,0,72,6,True,False
427,63,5,222289,12,9,3,4,1,5,0,0,40,39,True,True
428,47,2,287480,13,14,3,10,1,5,0,0,40,39,True,False
429,80,4,107762,12,9,7,3,2,5,0,0,24,39,True,False
430,17,4,202521,2,7,5,8,4,5,0,0,40,39,True,False
431,40,6,204116,10,13,4,10,2,5,2174,0,40,39,False,False
432,30,4,29662,8,12,3,8,6,5,0,0,25,39,False,True
433,27,4,116358,16,10,5,3,4,2,0,1980,40,30,True,False
434,33,4,208405,13,14,3,10,1,5,0,0,50,39,True,True
435,34,2,284843,12,9,5,5,2,3,594,0,60,39,True,False
436,34,2,117018,16,10,5,11,2,5,0,0,40,39,False,False
437,23,4,81281,16,10,3,1,1,5,0,0,40,39,True,False
438,42,2,340148,16,10,3,1,6,5,0,0,40,39,False,False
439,29,4,363425,10,13,5,10,2,5,0,0,40,39,True,False
440,45,4,45857,12,9,1,1,2,5,0,0,28,39,False,False
441,24,1,191073,12,9,5,2,4,5,0,0,40,39,True,False
442,44,4,116632,16,10,3,10,1,5,0,0,40,39,True,True
443,27,4,405855,7,5,5,3,3,5,0,0,40,26,True,False
444,20,4,298227,16,10,5,12,2,5,0,0,35,39,True,False
445,44,4,290521,12,9,7,4,5,3,0,0,40,39,False,False
446,51,4,56915,12,9,3,3,1,1,0,0,40,39,True,False
447,20,4,146538,12,9,3,7,1,5,0,0,40,39,True,False
448,17,4,258872,2,7,5,8,4,5,0,0,5,39,False,False
449,19,4,206399,12,9,5,7,4,3,0,0,40,39,False,False
450,45,5,197332,16,10,3,3,1,5,0,0,55,39,True,True
451,60,4,245062,12,9,3,3,1,5,0,0,40,39,True,True
452,42,4,197583,8,12,3,4,1,3,0,0,40,39,True,True
453,44,6,234885,12,9,3,12,6,5,0,0,40,39,False,True
454,40,4,72887,9,11,3,7,1,2,0,0,40,39,True,True
455,30,4,180374,12,9,3,4,6,5,0,0,40,39,False,False
456,38,4,351299,16,10,3,14,1,3,0,0,50,39,True,False
457,23,4,54012,12,9,3,14,1,5,0,0,60,39,True,False
458,32,4,115745,16,10,3,1,1,5,0,0,40,39,True,False
459,44,4,116632,8,12,5,5,4,5,0,0,40,39,True,False
460,54,2,288825,12,9,3,14,1,3,0,0,40,39,True,False
461,32,4,132601,10,13,3,10,1,5,0,0,50,39,True,False
462,50,4,193374,4,2,4,3,5,5,0,0,40,39,True,False
463,24,4,170070,10,13,5,13,2,5,0,0,20,39,False,False
464,37,4,126708,12,9,3,1,6,5,0,0,60,39,False,False
465,52,4,35598,12,9,1,14,5,5,0,0,40,39,True,False
466,38,4,33983,16,10,3,14,1,5,0,0,40,39,True,False
467,49,4,192776,13,14,3,4,1,5,0,1977,45,39,True,True
468,30,4,118551,10,13,3,13,6,5,0,0,16,39,False,True
469,60,4,201965,16,10,5,10,5,5,0,0,40,39,True,True
470,22,4,139883,16,10,5,1,4,5,0,0,40,39,True,False
471,35,4,285020,12,9,5,3,2,5,0,0,40,39,True,False
472,30,4,303990,12,9,5,14,2,5,0,0,60,39,True,False
473,67,4,49401,9,11,1,8,2,5,0,0,24,39,False,False
474,46,4,279196,10,13,5,3,2,5,0,0,40,39,False,False
475,17,4,211870,7,5,5,8,2,5,0,0,6,39,True,False
476,22,4,281432,16,10,5,6,4,5,0,0,30,39,True,False
477,27,4,161155,1,6,5,8,2,5,0,0,40,39,True,False
478,23,4,197904,12,9,5,8,5,5,0,0,35,39,False,False
479,33,4,111746,8,12,3,3,1,5,0,0,45,32,True,False
480,43,6,170721,16,10,3,3,1,5,0,0,20,39,True,False
481,28,7,70100,10,13,5,10,2,5,0,0,20,39,True,False
482,41,4,193626,12,9,4,3,5,5,0,0,40,39,False,False
483,52,4,271749,3,8,5,8,3,3,594,0,40,39,True,False
484,25,4,189775,16,10,4,1,4,3,0,0,20,39,False,False
485,63,4,401531,4,2,3,8,1,5,0,0,35,39,True,False
486,59,2,286967,12,9,3,14,1,5,0,0,45,39,True,False
487,45,2,164427,10,13,1,10,5,5,0,0,40,39,False,False
488,38,4,91039,10,13,3,12,1,5,15024,0,60,39,True,True
489,40,4,347934,12,9,5,8,2,5,0,0,35,39,False,False
490,46,1,371373,12,9,1,1,2,5,0,0,40,39,True,False
491,35,4,32220,8,12,5,4,2,5,0,0,60,39,False,False
492,34,4,187251,12,9,1,10,5,5,0,0,25,39,False,False
493,33,4,178107,10,13,5,3,4,5,0,0,20,39,True,False
494,41,4,343121,12,9,1,1,5,5,0,0,36,39,False,False
495,20,4,262749,16,10,5,7,4,5,0,0,40,39,True,False
496,23,4,403107,5,3,5,8,4,5,0,0,40,8,True,False
497,26,4,64293,16,10,5,10,2,5,0,0,35,39,False,False
498,72,4,303588,12,9,3,3,1,5,0,0,20,39,True,False
499,23,2,324960,12,9,5,5,2,5,0,0,40,31,True,False
500,62,2,114060,12,9,3,14,1,5,0,0,40,39,True,False
501,52,4,48925,16,10,3,1,1,5,0,0,40,39,True,False
502,58,4,180980,16,10,1,8,5,5,0,0,42,10,False,False
503,25,4,181054,10,13,5,12,2,5,0,0,40,39,False,False
504,24,4,388093,10,13,5,4,2,3,0,0,40,39,True,False
505,19,4,249609,16,10,5,11,4,5,0,0,8,39,True,False
506,43,4,112131,16,10,3,4,1,5,0,0,40,39,True,False
507,47,2,543162,12,9,6,1,5,3,0,0,40,39,False,False
508,39,4,91996,12,9,1,8,5,5,0,0,40,39,False,False
509,49,4,141944,9,11,4,6,5,5,0,1380,42,39,True,False
510,53,4,251804,5,3,7,8,5,3,0,0,30,39,False,False
511,32,4,37070,9,11,5,3,2,5,0,0,45,39,True,False
512,34,4,337587,16,10,3,10,1,5,0,0,50,39,True,True
513,28,4,189346,12,9,1,3,2,5,0,0,45,39,True,False
514,57,4,222216,9,11,7,3,5,5,0,0,38,39,False,False
515,25,4,267044,16,10,5,1,2,1,0,0,20,39,False,False
516,20,4,214635,16,10,5,1,4,5,0,0,24,39,True,False
517,21,4,204226,16,10,5,1,5,5,0,0,35,39,False,False
518,34,4,108116,10,13,3,10,1,5,0,0,50,39,True,True
519,38,5,99146,10,13,3,4,1,5,15024,0,80,39,True,True
520,50,4,196232,12,9,3,4,1,5,7688,0,50,39,True,True
521,24,2,248344,16,10,1,6,2,3,0,0,50,39,True,False
522,37,2,186035,16,10,3,13,1,5,0,0,45,39,True,True
523,44,4,177905,16,10,1,7,5,5,0,0,58,39,True,True
524,28,4,85812,16,10,3,12,6,5,0,0,40,39,False,False
525,42,4,221172,10,13,3,4,1,5,0,0,40,39,True,True
526,74,4,99183,16,10,1,1,2,5,0,0,9,39,False,False
527,38,6,190387,12,9,3,3,1,5,0,0,50,39,True,False
528,44,6,202692,13,14,3,10,1,5,0,0,40,39,True,False
529,44,4,109339,2,7,1,7,5,4,0,0,46,33,False,False
530,26,4,108658,12,9,5,7,2,5,0,0,40,39,True,False
531,36,4,197202,12,9,3,8,1,3,0,0,40,39,True,False
532,41,4,101739,8,12,3,4,6,5,0,0,50,39,False,True
533,67,4,231559,15,15,3,10,1,5,20051,0,48,39,True,True
534,39,2,207853,3,8,3,13,1,5,0,0,50,39,True,False
535,57,4,190942,4,2,7,9,2,3,0,0,30,39,False,False
536,29,4,102345,9,11,6,3,2,5,0,0,40,39,True,False
537,31,5,41493,10,13,5,5,2,5,0,0,45,39,False,False
538,34,4,190027,12,9,5,3,5,3,0,0,40,39,False,False
539,44,4,210525,16,10,3,14,1,5,0,0,40,39,True,False
540,29,4,133937,11,16,5,10,4,5,0,0,40,39,True,False
541,30,4,237903,16,10,5,6,5,5,0,0,40,39,False,False
542,27,4,163862,12,9,5,14,2,5,0,0,40,39,True,False
543,27,4,201872,16,10,3,12,1,5,0,0,50,39,True,False
544,32,4,84179,12,9,5,6,2,5,0,0,45,39,False,False
545,58,4,51662,1,6,3,8,6,5,0,0,8,39,False,False
546,35,2,233327,16,10,3,11,1,5,0,0,40,39,True,False
547,21,4,259510,12,9,5,6,4,5,0,0,36,39,True,False
548,28,4,184831,16,10,5,3,5,5,0,0,40,39,True,False
549,46,6,245724,16,10,1,4,2,5,0,0,50,39,True,False
550,36,6,27053,12,9,6,8,5,5,0,0,40,39,False,False
551,72,4,205343,2,7,7,1,5,5,0,0,40,39,False,False
552,35,4,229328,12,9,3,7,6,3,0,0,40,39,False,False
553,33,1,319560,9,11,1,3,5,3,0,0,40,39,False,True
554,69,4,136218,2,7,5,7,2,5,0,0,40,39,False,False
555,35,4,54576,12,9,3,7,1,5,0,0,40,39,True,False
556,31,4,323069,12,9,6,1,5,5,0,0,20,39,False,False
557,34,4,148291,12,9,3,13,6,5,0,0,32,39,False,False
558,30,4,152453,2,7,3,8,1,5,0,0,40,26,True,False
559,28,4,114053,10,13,5,14,2,5,0,0,55,39,True,False
560,54,4,212960,10,13,3,12,1,5,0,0,35,39,True,True
561,47,4,264052,16,10,3,10,1,5,0,0,50,39,True,True
562,24,4,82804,12,9,5,6,5,3,0,0,40,39,False,False
563,52,6,334273,10,13,3,10,1,5,0,0,60,39,True,True
564,20,4,27337,12,9,5,6,4,1,0,0,48,39,True,False
565,43,5,188436,13,14,3,4,1,5,5013,0,45,39,True,False
566,45,4,433665,6,4,6,8,5,5,0,0,40,26,False,False
567,29,6,110663,12,9,6,3,2,5,0,0,35,39,True,False
568,47,4,87490,13,14,1,4,5,5,0,0,42,39,True,False
569,24,4,354351,12,9,5,3,4,5,0,0,40,39,True,False
570,51,4,95469,12,9,3,10,1,5,0,0,40,39,True,False
571,17,4,242718,2,7,5,12,4,5,0,0,12,39,True,False
572,37,4,22463,9,11,3,3,1,5,0,1977,40,39,True,True
573,27,4,158156,11,16,5,10,2,5,0,0,70,39,False,False
574,29,4,350162,10,13,3,4,6,5,0,0,40,39,True,True
575,18,4,165532,3,8,5,8,4,5,0,0,25,39,True,False
576,36,6,28738,8,12,1,12,5,5,0,0,35,39,False,False
577,58,2,283635,10,13,5,10,2,5,0,0,40,39,False,False
578,26,6,86646,16,10,3,3,1,5,0,0,45,39,True,False
579,65,4,195733,16,10,3,1,1,5,0,0,30,39,True,True
580,57,4,69884,12,9,3,12,1,5,0,0,40,39,True,True
581,59,4,199713,12,9,3,3,1,5,0,0,40,39,True,False
582,27,4,181659,12,9,3,7,1,5,0,0,40,39,True,False
583,31,6,340939,10,13,5,13,2,5,0,0,40,39,True,False
584,21,4,197747,16,10,5,12,4,5,0,0,24,39,False,False
585,29,4,34292,16,10,5,1,2,5,0,0,60,39,True,False
586,18,4,156764,2,7,5,8,4,5,0,0,40,39,True,False
587,52,4,25826,1,6,3,3,1,5,0,1887,47,39,True,True
588,57,5,103948,10,13,1,10,2,5,0,0,80,39,True,False
589,42,4,137390,12,9,3,3,1,5,0,0,40,39,True,False
590,55,4,105138,12,9,3,3,6,2,0,0,40,39,False,False
591,60,4,39352,6,4,5,14,2,5,0,0,48,39,True,True
592,31,4,168387,10,13,3,10,1,5,7688,0,40,2,True,True
593,23,4,117789,10,13,5,1,4,5,0,0,40,39,False,False
594,27,4,267147,12,9,5,12,4,5,0,0,40,39,True,False
595,23,4,99399,16,10,5,1,5,1,0,0,25,39,False,False
596,42,6,214242,15,15,3,10,1,5,0,1902,50,39,True,True
597,25,4,200408,16,10,5,13,2,5,2174,0,40,39,True,False
598,49,4,136455,10,13,5,10,2,5,0,0,45,39,False,False
599,32,4,239824,10,13,5,13,2,5,0,0,40,39,True,False
600,19,4,217039,16,10,5,1,4,5,0,0,28,39,True,False
601,60,4,51290,6,4,1,8,2,5,0,0,40,39,False,False
602,42,2,175674,7,5,3,8,1,5,0,0,40,39,True,False
603,35,6,194404,8,12,5,5,2,5,0,0,40,39,True,False
604,48,4,45612,12,9,5,1,5,3,0,0,37,39,False,False
605,51,4,410114,13,14,3,3,1,5,0,0,40,39,True,True
606,29,4,182521,12,9,5,3,2,1,0,0,40,39,True,False
607,36,2,339772,12,9,6,4,2,3,0,0,40,39,True,False
608,17,4,169658,1,6,5,8,4,5,0,0,21,39,False,False
609,52,4,200853,13,14,1,10,2,5,6849,0,60,39,False,False
610,24,4,247564,12,9,5,3,2,5,0,0,40,39,True,False
611,24,4,249909,12,9,3,6,1,5,0,0,50,39,True,False
612,26,2,208122,10,13,5,10,4,5,1055,0,40,39,True,False
613,27,4,109881,10,13,5,8,4,5,0,0,20,39,False,False
614,39,4,207824,12,9,5,6,4,5,0,0,60,39,True,False
615,30,4,369027,12,9,3,14,1,3,0,0,45,39,True,False
616,50,6,114117,12,9,3,4,1,5,0,0,32,39,True,False
617,52,5,51048,10,13,3,12,1,5,0,0,55,39,True,False
618,46,4,102388,15,15,3,10,1,5,15024,0,45,39,True,True
619,23,4,190483,10,13,5,12,4,5,0,0,20,39,False,False
620,45,4,462440,2,7,7,8,2,3,0,0,20,39,False,False
621,65,4,109351,7,5,7,9,5,3,0,0,24,39,False,False
622,29,4,34383,9,11,3,14,1,5,0,0,55,39,True,False
623,47,4,241832,7,5,4,6,5,5,0,0,40,8,True,False
624,30,4,124187,12,9,5,5,4,3,0,0,60,39,True,False
625,34,4,153614,12,9,3,12,1,5,0,0,45,39,True,True
626,38,6,267556,12,9,3,12,1,5,0,0,64,39,True,False
627,33,4,205469,16,10,3,4,1,5,0,0,40,39,True,True
628,49,4,268090,10,13,3,12,1,5,0,0,26,39,True,True
629,47,6,165039,16,10,5,8,5,3,0,0,40,39,False,False
630,49,2,120451,1,6,6,8,5,3,0,0,40,39,False,False
631,43,4,154374,16,10,3,3,1,5,15024,0,60,39,True,True
632,30,4,103649,10,13,3,1,6,3,0,0,40,39,False,True
633,58,6,35723,12,9,3,3,1,5,0,0,60,39,True,False
634,19,4,262601,12,9,5,8,4,5,0,0,14,39,False,False
635,21,4,226181,10,13,5,6,2,5,0,0,40,39,True,False
636,33,4,175697,10,13,3,4,1,5,15024,0,60,39,True,True
637,47,5,248145,5,3,3,14,1,5,0,0,50,5,True,False
638,52,6,289436,11,16,3,10,1,5,0,0,60,39,True,True
639,26,4,75654,12,9,1,3,2,5,0,0,55,39,True,False
640,60,4,199378,12,9,3,3,1,5,0,0,40,39,True,False
641,21,4,160968,16,10,5,6,4,5,0,0,40,39,True,False
642,36,4,188563,16,10,3,12,1,5,5178,0,50,39,True,True
643,31,4,55849,16,10,3,3,1,5,0,0,45,39,True,False
644,50,5,195322,11,16,6,10,2,5,0,0,40,39,True,True
645,31,2,402089,12,9,1,1,5,5,0,0,40,39,False,False
646,71,4,78277,12,9,3,3,1,5,0,0,15,39,True,False
647,58,4,158611,12,9,3,3,1,5,0,0,50,39,True,False
648,30,7,169496,10,13,3,13,1,5,0,0,40,39,True,True
649,20,4,130959,16,10,5,8,4,5,0,0,20,39,True,False
650,24,4,556660,12,9,5,4,3,5,4101,0,50,39,True,False
651,35,4,292472,11,16,3,10,1,2,0,0,40,36,True,True
652,38,7,143774,16,10,6,4,2,5,0,0,45,39,False,False
653,27,4,288341,12,9,5,7,4,5,0,0,32,39,False,False
654,29,7,71592,16,10,5,1,5,2,0,0,40,30,False,False
655,70,4,167358,7,5,7,3,5,5,1111,0,15,39,False,False
656,34,4,106742,12,9,3,3,1,5,0,0,45,39,True,False
657,44,4,219288,6,4,3,3,1,5,0,0,35,39,True,False
658,43,4,174524,12,9,3,7,1,5,0,0,40,39,True,True
659,44,6,335183,3,8,3,6,1,3,0,0,40,39,True,True
660,35,4,261293,13,14,5,12,2,5,0,0,60,39,True,False
661,27,4,111900,16,10,5,10,2,5,0,0,40,39,True,False
662,43,2,194360,13,14,5,10,2,5,0,0,38,39,True,False
663,20,4,81145,16,10,5,12,2,5,0,0,25,39,False,False
664,42,4,341204,8,12,1,10,5,5,8614,0,40,39,False,True
665,27,7,249362,16,10,3,14,1,5,3411,0,40,39,True,False
666,42,4,247019,12,9,3,3,1,3,0,0,40,39,True,True
667,20,4,114746,2,7,4,8,4,2,0,1762,40,35,False,False
668,24,4,172146,7,5,5,7,2,5,0,1721,40,39,True,False
669,48,1,110457,16,10,1,4,2,5,0,0,40,39,True,False
670,17,4,80077,2,7,5,8,4,5,0,0,20,39,False,False
671,17,6,368700,2,7,5,5,4,5,0,0,10,39,True,False
672,33,4,182556,10,13,3,4,1,5,0,0,40,39,True,True
673,50,5,219420,12,9,3,12,1,5,0,0,50,39,True,True
674,22,4,240817,12,9,5,12,4,5,2597,0,40,39,False,False
675,17,4,102726,3,8,5,8,4,5,0,0,16,39,True,False
676,32,4,226267,16,10,3,1,1,5,0,0,40,26,True,False
677,31,4,125457,12,9,5,3,2,5,0,0,45,39,True,False
678,58,6,204021,12,9,7,4,2,5,0,0,50,39,True,False
679,29,2,92262,12,9,5,11,4,5,0,0,48,39,True,False
680,37,4,161141,9,11,3,3,1,5,0,0,40,32,True,True
681,34,6,190290,12,9,3,3,1,5,0,0,40,39,True,True
682,23,2,430828,16,10,6,4,5,3,0,0,40,39,True,False
683,18,7,59342,2,7,5,1,4,5,0,0,5,39,False,False
684,34,4,136721,12,9,1,4,2,5,0,0,40,39,False,False
685,66,4,149422,6,4,5,3,2,5,0,0,4,39,True,False
686,45,2,86644,10,13,3,10,6,5,0,0,55,39,False,False
687,41,4,195124,13,14,5,4,2,5,0,0,35,6,True,False
688,26,4,167350,12,9,5,8,3,5,0,0,30,39,True,False
689,54,2,113000,16,10,3,5,1,5,0,0,40,39,True,False
690,24,4,140027,16,10,5,7,4,3,0,0,45,39,False,False
691,42,4,262425,16,10,3,10,1,5,0,0,50,39,True,False
692,20,4,316702,16,10,5,10,4,5,0,0,20,39,True,False
693,23,7,335453,10,13,5,13,2,5,0,0,20,39,False,False
694,25,4,202480,8,12,5,1,3,5,0,0,45,39,True,False
695,35,4,203628,13,14,5,10,2,5,0,0,60,39,True,True
696,31,4,118710,13,14,3,13,1,5,0,1902,40,39,True,True
697,30,4,189620,10,13,5,10,4,5,0,0,40,31,False,False
698,19,4,475028,12,9,5,12,4,5,0,0,20,39,False,False
699,36,2,110866,10,13,5,10,2,5,0,0,50,39,True,False
700,31,4,243605,10,13,7,12,5,5,0,1380,40,5,False,False
701,21,4,163870,16,10,5,6,4,5,0,0,30,39,True,False
702,31,6,80145,16,10,3,3,1,5,0,0,40,39,True,False
703,46,4,295566,11,16,1,10,5,5,25236,0,65,39,False,True
704,44,4,63042,10,13,1,4,4,5,0,0,50,39,False,True
705,40,4,229148,3,8,3,8,1,3,0,0,40,23,True,False
706,45,4,242552,16,10,5,12,2,3,0,0,40,39,True,False
707,60,4,177665,12,9,3,3,1,5,0,0,35,39,True,False
708,18,4,208103,2,7,5,8,3,5,0,0,25,39,True,False
709,28,4,296450,10,13,3,10,1,5,0,0,40,39,True,False
710,36,4,70282,16,10,1,1,5,3,0,0,40,39,False,False
711,36,4,271767,10,13,6,10,2,5,0,0,40,39,True,False
712,40,4,144995,9,11,3,13,1,5,4386,0,40,39,True,False
713,36,2,382635,10,13,1,1,5,5,0,0,35,16,False,False
714,31,4,295697,12,9,6,8,5,3,0,0,40,39,False,False
715,33,4,194141,12,9,3,7,1,5,0,0,40,39,True,False
716,19,7,378418,12,9,5,13,4,5,0,0,40,39,False,False
717,22,4,214399,16,10,5,12,4,5,0,0,15,39,False,False
718,34,4,217460,10,13,3,4,1,5,0,0,45,39,True,True
719,33,4,182556,12,9,5,8,2,5,0,0,40,39,True,False
720,41,4,125831,12,9,3,3,1,5,0,2051,60,39,True,False
721,29,4,271328,10,13,5,10,2,5,4650,0,40,39,True,False
722,50,2,50459,12,9,3,4,1,5,0,0,42,39,True,True
723,42,4,162140,10,13,3,4,1,5,7298,0,45,39,True,True
724,43,4,177937,10,13,5,10,2,5,0,0,40,39,True,True
725,44,4,111502,12,9,3,12,6,5,0,0,40,39,False,False
726,20,4,299047,16,10,5,8,2,5,0,0,20,39,False,False
727,31,4,223212,12,9,3,8,1,5,0,0,40,26,True,False
728,65,6,118474,2,7,3,4,1,5,9386,0,59,39,True,True
729,23,4,352139,16,10,5,8,2,5,0,0,24,39,False,False
730,55,4,173093,16,10,1,1,2,2,0,0,40,39,False,False
731,26,4,181655,9,11,3,1,1,5,0,2377,45,39,True,False
732,25,4,332702,9,11,5,8,4,5,0,0,15,39,False,False
733,45,4,51164,16,10,3,1,6,3,0,0,40,39,False,False
734,35,4,234901,16,10,3,3,1,5,2407,0,40,39,True,False
735,36,4,131414,16,10,5,12,2,3,0,0,36,39,False,False
736,43,7,260960,10,13,3,10,1,5,0,0,50,39,True,False
737,56,4,156052,12,9,7,8,5,3,594,0,20,39,False,False
738,42,4,279914,10,13,3,13,1,5,0,0,40,39,True,True
739,19,4,192453,16,10,5,8,3,5,0,0,25,39,False,False
740,55,6,200939,12,9,3,14,1,5,0,0,72,39,True,False
741,42,4,151408,13,14,5,4,2,5,14084,0,50,39,False,True
742,26,4,112847,9,11,5,13,4,5,0,0,40,39,True,False
743,17,4,316929,3,8,5,6,4,5,0,0,20,39,True,False
744,42,2,126319,10,13,3,10,6,5,0,0,40,39,False,True
745,55,4,197422,12,9,3,14,1,5,7688,0,40,39,True,True
746,32,4,267736,16,10,5,1,4,3,0,0,40,39,False,False
747,29,4,267034,2,7,5,3,4,3,0,0,40,14,True,False
748,46,7,193047,10,13,3,10,1,5,0,0,37,39,True,False
749,29,7,356089,10,13,3,4,1,5,7688,0,40,39,True,True
750,22,4,223515,10,13,5,10,5,5,0,0,20,39,True,False
751,58,6,87510,1,6,3,3,1,5,0,0,40,39,True,False
752,23,4,145111,12,9,5,14,5,5,0,0,50,39,True,False
753,39,4,48093,12,9,5,6,2,5,0,0,40,39,True,False
754,27,4,31757,9,11,5,3,4,5,0,0,38,39,True,False
755,54,4,285854,12,9,3,14,1,5,0,0,40,39,True,True
756,33,2,120064,10,13,5,10,2,5,0,0,45,39,False,False
757,46,1,167381,12,9,3,1,6,5,0,0,40,39,False,True
758,37,4,103408,12,9,5,5,2,3,0,0,40,39,True,False
759,36,4,101460,12,9,5,8,2,5,0,0,18,39,False,False
760,59,2,420537,12,9,3,1,6,5,0,0,38,39,False,True
761,34,2,119411,12,9,1,11,5,5,0,0,40,32,True,False
762,53,5,128272,11,16,3,4,1,5,0,0,70,39,True,True
763,51,4,386773,10,13,5,12,2,5,0,0,55,39,True,True
764,32,4,283268,1,6,6,8,5,5,0,0,42,39,False,False
765,31,7,301526,16,10,4,8,3,5,0,0,40,39,True,False
766,22,4,151790,16,10,3,12,6,5,0,0,30,11,False,False
767,47,6,106252,10,13,1,12,2,5,0,0,50,39,False,False
768,32,4,188557,12,9,5,7,2,5,0,0,40,39,True,False
769,26,4,171114,16,10,5,5,2,5,0,0,38,39,False,False
770,37,4,327323,5,3,6,5,2,5,0,0,32,13,True,False
771,31,4,244147,12,9,1,3,5,5,0,0,55,39,True,False
772,37,4,280282,9,11,3,13,6,5,0,0,24,39,False,True
773,55,4,116442,12,9,5,12,2,5,0,0,38,39,True,False
774,23,2,282579,9,11,1,13,2,5,0,0,56,39,True,False
775,36,4,51838,16,10,1,1,5,5,0,0,40,39,False,False
776,34,4,73585,13,14,3,10,1,5,0,0,40,39,True,False
777,43,4,226902,10,13,3,12,1,5,0,0,50,39,True,True
778,54,4,279129,16,10,5,13,2,5,0,0,40,39,True,False
779,43,7,146908,16,10,3,3,1,5,0,0,40,39,True,False
780,28,4,196690,9,11,5,7,2,5,0,1669,42,39,False,False
781,40,4,130760,9,11,3,4,1,5,0,0,50,39,True,True
782,41,6,49572,16,10,3,4,1,5,0,0,60,39,True,False
783,40,4,237601,10,13,5,12,2,4,0,0,55,39,False,True
784,42,4,169628,16,10,1,1,2,3,0,0,38,39,False,False
785,61,6,36671,12,9,3,5,1,5,0,2352,50,39,True,False
786,18,4,231193,3,8,5,7,4,5,0,0,30,39,True,False
787,59,4,192130,12,9,3,3,1,5,0,0,16,39,True,False
788,21,4,149704,12,9,5,3,2,5,1055,0,40,39,False,False
789,48,4,102102,9,11,3,13,1,5,0,0,50,39,True,True
790,41,5,32185,10,13,3,13,1,5,0,0,40,39,True,False
791,18,4,196061,16,10,5,1,4,5,0,0,33,39,True,False
792,23,4,211046,12,9,5,12,2,5,2463,0,40,39,False,False
793,60,4,31577,12,9,3,14,1,5,0,0,60,39,True,True
794,22,4,162343,16,10,5,8,3,3,0,0,20,39,True,False
795,61,4,128831,12,9,3,7,1,5,0,0,40,39,True,False
796,25,4,316688,12,9,5,7,2,3,0,0,40,39,True,False
797,46,4,90758,13,14,5,13,2,5,0,0,35,39,True,True
798,43,4,274363,10,13,3,4,1,5,0,1902,40,9,True,True
799,43,4,154538,8,12,1,3,2,5,0,0,40,39,True,False
800,24,4,106085,12,9,5,8,4,3,0,1721,30,39,True,False
801,68,6,315859,2,7,5,5,5,5,0,0,20,39,True,False
802,31,4,51471,12,9,1,1,5,5,0,0,38,39,False,False
803,17,4,193830,2,7,5,12,4,5,0,0,20,39,False,False
804,32,4,231043,12,9,3,3,1,5,5178,0,48,39,True,True
805,50,4,23780,13,14,4,10,3,5,0,0,40,39,True,False
806,33,4,169879,10,13,3,10,1,5,3103,0,47,39,True,True
807,64,4,270333,10,13,3,10,1,5,0,0,40,39,True,True
808,20,4,138768,12,9,5,14,4,5,0,0,30,39,True,False
809,30,4,191571,12,9,6,8,4,5,0,0,36,39,False,False
810,22,4,219941,16,10,5,1,4,3,0,0,40,39,True,False
811,43,4,94113,16,10,1,4,2,5,0,0,45,39,True,False
812,22,4,137510,16,10,5,1,4,5,0,0,40,39,True,False
813,17,4,32607,1,6,5,5,4,5,0,0,20,39,True,False
814,47,6,93208,12,9,3,8,6,5,0,0,75,22,False,False
815,41,4,254440,9,11,5,10,2,5,0,0,60,39,False,False
816,56,4,186556,16,10,3,3,1,5,0,0,50,39,True,True
817,64,4,169871,12,9,3,14,1,5,0,0,45,39,True,False
818,47,4,191277,12,9,3,14,1,5,0,0,50,39,True,True
819,48,4,167159,9,11,5,1,5,5,0,0,40,39,True,False
820,31,4,171871,13,14,5,10,2,5,0,0,46,39,False,False
821,29,4,154411,9,11,5,13,4,5,0,0,40,39,True,False
822,30,4,129227,12,9,7,1,2,5,0,0,40,39,False,False
823,32,4,110331,12,9,3,4,1,5,0,1672,60,39,True,False
824,57,4,34269,12,9,7,14,5,5,0,653,42,39,True,True
825,62,4,174355,12,9,7,8,2,5,0,0,40,39,False,False
826,39,4,680390,12,9,6,7,5,5,0,0,24,39,False,False
827,43,4,233130,16,10,5,1,2,5,0,0,25,39,True,False
828,24,5,165474,10,13,5,12,4,5,0,0,40,39,True,False
829,42,4,257780,2,7,3,8,1,5,0,0,15,39,True,False
830,53,4,194259,16,10,3,1,6,5,4386,0,40,39,False,True
831,26,4,280093,16,10,5,6,4,5,0,0,40,39,True,False
832,73,6,177387,12,9,3,4,1,5,0,0,40,39,True,False
833,72,4,28929,2,7,7,8,2,5,0,0,24,39,False,False
834,55,4,105304,12,9,3,7,1,5,0,0,40,39,True,False
835,25,4,499233,12,9,1,1,2,5,0,0,40,39,True,False
836,41,4,180572,10,13,1,10,2,5,0,0,50,39,False,True
